"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"5416","M.L.M. Do Prado","A taxonomic revision of the genus cyclolejeunea (Marchantiophyta: Lejeuneaceae)",2021,"Nova Hedwigia","","Article","10.1127/nova_hedwigia/2021/0650",1,98,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29658
"5417","V. Toledo","Effects of anchoring structures and microorganisms in the formation of aggregates in the microbiotic crust of soils in quibor, Lara state",2014,"Acta Microscopica","","Article","",1,99,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29659
"5418","J.G. Duckett","The biology of Marchantia polymorpha subsp. ruderalis Bischl. &amp; Boissel. Dub in nature",2024,"Frontiers in Plant Science","","Article","10.3389/fpls.2024.1339832",0,100,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29660
"5419","Y.T. Lu","Convergent evolution of water-conducting cells in Marchantia recruited the ZHOUPI gene promoting cell wall reinforcement and programmed cell death",2024,"Current Biology","https://api.elsevier.com/content/article/eid/1-s2.0-S0960982224000149","Article","10.1016/j.cub.2024.01.014",0,101,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29661
"5420","D. Mehta","Bryophyte Colonization on the Monuments of Champaner Pavagadh-UNESCO World Heritage Site and Its Association with Geological Substrates",2023,"Cryptogamie, Bryologie","","Article","10.5252/cryptogamie-bryologie2023v44a8",0,102,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29662
"5421","F.E. Valdés","On the Occurrence of Arbuscular Mycorrhizal Fungi in a Bryophyte Community of Punta Lara Natural Reserve, Buenos Aires, Argentina",2023,"Diversity","","Article","10.3390/d15030442",0,103,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29663
"5422","A. Savoretti","Fossil Bryophytes from the Middle Triassic Sorocayense Group, San Juan Province, Central-Western Argentina",2022,"Ameghiniana","","Article","10.5710/AMGH.26.02.2022.3469",0,105,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29665
"5423","C.A. Teixeira Araújo","A Morphometric Comparison of Two Sympatric Campylopus Brid. (Leucobryaceae, Bryophyta) Species",2020,"Cryptogamie, Bryologie","","Article","10.5252/cryptogamie-bryologie2020v41a19",0,106,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29666
"5424","B.K. Kushwaha","Full sunlight acclimation mechanisms in Riccia discolor thalli: Assessment at morphological, anatomical, and biochemical levels",2020,"Journal of Photochemistry and Photobiology B: Biology","https://api.elsevier.com/content/article/eid/1-s2.0-S1011134420304334","Article","10.1016/j.jphotobiol.2020.111983",0,107,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29667
"5425","","Corrigendum to: Life's a beach - the colonization of the terrestrial environment (New Phytologist, (2016), 212, 4, (831-835), 10.1111/nph.14295)",2017,"New Phytologist","","Erratum","10.1111/nph.14455",0,108,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29668
"5426","V. Toledo","Interpretation of the organic microstructure in the microbiotic crust of the soil in quibor, Lara State, using scanning electron microscopy",2015,"Acta Microscopica","","Article","",0,109,"2024-07-01 12:56:08","scopus","bryophyte*--rhizoid",29669
"5427","P. Korall","Phylogenetic relationships in Selaginellaceae based on rbcL sequences",2002,"American Journal of Botany","","Article","10.3732/ajb.89.3.506",94,2,"2024-07-01 12:33:53","scopus","bryophyte*--rubisco",29671
"5428","M. Hasebe","Phylogenetic relationships of ferns deduced from rbcL gene sequence",1993,"Journal of Molecular Evolution","","Article","10.1007/BF00160428",38,5,"2024-07-01 12:33:53","scopus","bryophyte*--rubisco",29674
"5429","M.A. Fernández-Martínez","Diversity of Endosymbiotic Nostoc in Gunnera magellanica (L) from Tierra del Fuego, Chile",2013,"Microbial Ecology","","Article","10.1007/s00248-013-0223-2",18,10,"2024-07-01 12:33:53","scopus","bryophyte*--rubisco",29679
"5430","H. Eilenberg","Characterization of rbcS genes in the fern Pteris vittata and their photoregulation",1998,"Planta","","Article","10.1007/s004250050392",11,14,"2024-07-01 12:33:53","scopus","bryophyte*--rubisco",29683
"5431","K. Acharya","Bryo-synthesis of gold nanoparticles",2014,"International Journal of Pharmaceutical Sciences Review and Research",NA,"Article","",11,1,"2024-07-01 12:53:25","scopus","bryophyte*--scattering",29687
"5432","E.P. Glenn","Salt tolerance and crop potential of halophytes",1999,"Critical Reviews in Plant Sciences","","Review","10.1016/S0735-2689(99)00388-3",743,1,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29691
"5433","N.D. Burgess","The biological importance of the Eastern Arc Mountains of Tanzania and Kenya",2007,"Biological Conservation","https://api.elsevier.com/content/article/eid/1-s2.0-S0006320706003314","Article","10.1016/j.biocon.2006.08.015",442,6,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29696
"5434","M. Bowker","Biological soil crust rehabilitation in theory and practice: An underexploited opportunity",2007,"Restoration Ecology","","Review","10.1111/j.1526-100X.2006.00185.x",318,15,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29705
"5435","G. Tyler","Heavy-metal ecology of terrestrial plants, microorganisms and invertebrates - A review",1989,"Water, Air, and Soil Pollution","","Article","10.1007/BF00279327",277,19,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29709
"5436","L.S. Epp","New environmental metabarcodes for analysing soil DNA: Potential for studying past and present ecosystems",2012,"Molecular Ecology","","Article","10.1111/j.1365-294X.2012.05537.x",222,24,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29714
"5437","I.D. Hodkinson","Community assembly along proglacial chronosequences in the high Arctic: Vegetation and soil development in north-west Svalbard",2003,"Journal of Ecology","","Article","10.1046/j.1365-2745.2003.00786.x",193,31,"2024-07-01 12:57:09","scopus,scopus","bryophyte*--soil,bryophyte*--watercontent",29721
"5438","M. Bowker","Biological crusts as a model system for examining the biodiversity-ecosystem function relationship in soils",2010,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071709004027","Review","10.1016/j.soilbio.2009.10.025",177,34,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29724
"5439","A. Meharg","Variation in arsenic accumulation - Hyperaccumulation in ferns and their allies",2003,"New Phytologist","","Article","10.1046/j.1469-8137.2003.00541.x",157,45,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29735
"5440","D.J. Eldridge","The pervasive and multifaceted influence of biocrusts on water in the world's drylands",2020,"Global Change Biology","","Article","10.1111/gcb.15232",140,53,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29743
"5441","D. LEWIS","BORON, LIGNIFICATION AND THE ORIGIN OF VASCULAR PLANTS‐A UNIFIED HYPOTHESIS",1980,"New Phytologist","","Article","10.1111/j.1469-8137.1980.tb04423.x",139,55,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29745
"5442","T. Fischer","Water repellency and pore clogging at early successional stages of microbiotic crusts on inland dunes, Brandenburg, NE Germany",2010,"Catena","https://api.elsevier.com/content/article/eid/1-s2.0-S0341816209001659","Article","10.1016/j.catena.2009.08.009",131,58,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29748
"5443","K. Opelt","Diversity and antagonistic potential of bacteria associated with bryophytes from nutrient-poor habitats of the baltic sea coast",2004,"Applied and Environmental Microbiology","","Article","10.1128/AEM.70.11.6569-6579.2004",127,62,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29752
"5444","M. Zamfir","Effects of bryophytes and lichens on seedling emergence of alvar plants: Evidence from greenhouse experiments",2000,"Oikos","","Article","10.1034/j.1600-0706.2000.880317.x",125,64,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29754
"5445","D.J. Eldridge","Morphological groups: A framework for monitoring microphytic crusts in arid landscapes",1999,"Journal of Arid Environments","https://api.elsevier.com/content/article/eid/1-s2.0-S0140196398904682","Article","10.1006/jare.1998.0468",119,72,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29762
"5446","H. Väre","The effect and extent of heavy grazing by reindeer in oligotrophic pine heaths in northeastern Fennoscandia",1996,"Ecography","","Article","10.1111/j.1600-0587.1996.tb00233.x",114,76,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29766
"5447","E. Maltby","The ecology of severe moorland fire on the North York Moors: effects of the 1976 fires, and subsequent surface and vegetation development",1990,"Journal of Ecology","","Article","10.2307/2261126",114,77,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29767
"5448","Y. Gauslaa","The Ecology Of Lobarion Pulmonariae And Parmelion Caperatae In Quercus Dominated Forests In South-West Norway",1985,"The Lichenologist","","Article","10.1017/S0024282985000184",110,82,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29772
"5449","K. Rydgren","Disturbance severity and community resilience in a boreal forest",2004,"Ecology","","Article","10.1890/03-0276",109,84,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29774
"5450","P. Convey","Responses of terrestrial Antarctic ecosystems to climate change",2006,"Plant Ecology","","Review","10.1007/s11258-005-9022-2",109,85,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29775
"5451","K. Hansen","A phylogeny of the highly diverse cup-fungus family Pyronemataceae (Pezizomycetes, Ascomycota) clarifies relationships and evolution of selected life history traits",2013,"Molecular Phylogenetics and Evolution","https://api.elsevier.com/content/article/eid/1-s2.0-S1055790313000511","Article","10.1016/j.ympev.2013.01.014",101,96,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29786
"5452","O. Fritz","Rot holes create key microhabitats for epiphytic lichens and bryophytes on beech (Fagus sylvatica)",2010,"Biological Conservation","https://api.elsevier.com/content/article/eid/1-s2.0-S0006320710000170","Article","10.1016/j.biocon.2010.01.016",101,98,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29788
"5453","H. Väre","Effects of reindeer grazing on understorey vegetation in dry Pinus sylvestris forests",1995,"Journal of Vegetation Science","","Article","10.2307/3236351",95,109,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29799
"5454","K. Hughes","Accidental transfer of non-native soil organisms into Antarctica on construction vehicles",2010,"Biological Invasions","","Article","10.1007/s10530-009-9508-2",94,110,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29800
"5455","I. Kottke","Heterobasidiomycetes form symbiotic associations with hepatics: Jungermanniales have sebacinoid mycobionts while Aneura pinguis (Metzgeriales) is associated with a Tulasnella species",2003,"Mycological Research","https://api.elsevier.com/content/article/eid/1-s2.0-S0953756208612873","Article","10.1017/S0953756203008141",92,115,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29805
"5456","C. Williams","Cupric oxide oxidation products of northern peat and peat-forming plants",1998,"Canadian Journal of Botany","","Article","10.1139/b97-150",92,116,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29806
"5457","K. Rydgren","Revegetation following experimental disturbance in a boreal old-growth Picea abies forest",1998,"Journal of Vegetation Science","","Article","10.2307/3237042",89,118,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29808
"5458","R. Økland","Dynamics of understory vegetation in an old-growth boreal coniferous forest, 1988-1993",1996,"Journal of Vegetation Science","","Article","10.2307/3236386",84,133,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29823
"5459","S. Augusto","Guidelines for biomonitoring persistent organic pollutants (POPs), usinglichens and aquatic mosses - A review",2013,"Environmental Pollution","https://api.elsevier.com/content/article/eid/1-s2.0-S0269749113002662","Review","10.1016/j.envpol.2013.05.019",83,137,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29827
"5460","L. Concostrina-Zubiri","Biological soil crusts greatly contribute to small-scale soil heterogeneity along a grazing gradient",2013,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071713001259","Article","10.1016/j.soilbio.2013.03.029",83,139,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29829
"5461","S. Mills","Predictors of moss and liverwort species diversity of microsites in conifer-dominated boreal forest",2004,"Journal of Vegetation Science","","Article","10.1111/j.1654-1103.2004.tb02254.x",81,145,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29835
"5462","S. Sundberg","Habitat requirements for establishment of Sphagnum from spores",2002,"Journal of Ecology","","Article","10.1046/j.1365-2745.2001.00653.x",81,146,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29836
"5463","D.C. Rees","Plant species diversity on logged versus burned sites in central Alaska",2002,"Forest Ecology and Management","https://api.elsevier.com/content/article/eid/1-s2.0-S0378112701005667","Article","10.1016/S0378-1127(01)00566-7",76,166,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29856
"5464","L.S. Epp","Lake sediment multi-taxon DNA from North Greenland records early post-glacial appearance of vascular plants and accurately tracks environmental changes",2015,"Quaternary Science Reviews","https://api.elsevier.com/content/article/eid/1-s2.0-S0277379115001341","Article","10.1016/j.quascirev.2015.03.027",74,170,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29860
"5465","P.D. Turtureanu","Scale- and taxon-dependent biodiversity patterns of dry grassland vegetation in Transylvania",2014,"Agriculture, Ecosystems and Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0167880913003800","Article","10.1016/j.agee.2013.10.028",74,172,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29862
"5466","J. Sucharová","Atmospheric deposition levels of chosen elements in the Czech Republic determined in the framework of the International Bryomonitoring Program 1995",1998,"Science of the Total Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969798003064","Article","10.1016/S0048-9697(98)00306-4",72,177,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29867
"5467","E. Tuittila","Impact of rewetting on the vegetation of a cut-away peatland",2000,"Applied Vegetation Science","","Article","10.2307/1478999",69,181,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29871
"5468","A. Samecka-Cymerman","Comparison of the moss Pleurozium schreberi with needles and bark of Pinus sylvestris as biomonitors of pollution by industry in Stalowa Wola (southeast Poland)",2006,"Ecotoxicology and Environmental Safety","https://api.elsevier.com/content/article/eid/1-s2.0-S0147651305001284","Article","10.1016/j.ecoenv.2005.05.009",68,182,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29872
"5469","P. Hájková","Species richness and above-ground biomass of poor and calcareous spring fens in the flysch West Carpathians, and their relationships to water and soil chemistry",2003,"Preslia","","Article","",67,186,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29876
"5470","T.S. Feild","Water sources used by Didymopanax pittieri at different life stages in a tropical cloud forest",1998,"Ecology","","Article","10.1890/0012-9658(1998)079[1448:wsubdp]2.0.co;2",67,187,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29877
"5471","T. Økland","Element concentrations in the boreal forest moss Hylocomium splendens: Variation related to gradients in vegetation and local environmental factors",1999,"Plant and Soil","","Article","10.1023/A:1004524017264",63,200,"2024-07-01 12:57:09","scopus","bryophyte*--soil",29890
